hhid,head_siblings,debt_ratio_winsorized,log_debt_ratio_winsorized,total_debt,total_assets,head_age,head_is_male,head_educ,head_is_married,head_health,has_business,num_houses,log_total_assets
2013025696,,0.0,-6.907755278982137,0.0,178420.0,69.0,1.0,2.0,1.0,2.0,0.0,1.0,12.091901205204898
2015032089,1.0,0.0,-6.907755278982137,0.0,144000.0,34.0,1.0,3.0,1.0,3.0,0.0,1.0,11.87757552297847
2015018050,,0.0,-6.907755278982137,0.0,305500.0,75.0,1.0,4.0,1.0,2.0,0.0,1.0,12.629708330910852
2013013390,,0.0,-6.907755278982137,0.0,1135150.0,52.0,0.0,1.0,1.0,2.0,1.0,2.0,13.942276239696229
2013017556,4.0,0.31249999999998046,-1.159955918909224,5000.0,16000.0,26.0,0.0,8.0,0.0,2.0,0.0,1.0,9.680406499268875
2017038183,,0.7929515418502132,-0.2307328500127815,90000.0,113500.0,68.0,0.0,1.0,0.0,4.0,0.0,0.0,11.63956692643747
2015009004,,0.0,-6.907755278982137,0.0,265510.0,72.0,0.0,2.0,1.0,4.0,0.0,1.0,12.48941155006765
2013014207,,0.015444015444014251,-4.107793670758534,200.0,12950.0,47.0,0.0,2.0,1.0,4.0,0.0,2.0,9.468928284223587
201103302,,0.0,-6.907755278982137,0.0,8257500.0,41.0,0.0,3.0,1.0,2.0,0.0,1.0,15.926632557349103
2013025859,,0.0,-6.907755278982137,0.0,11800.0,58.0,0.0,3.0,1.0,4.0,0.0,1.0,9.375939552625749
201107205,,0.0,-6.907755278982137,0.0,1412000.0,56.0,1.0,3.0,1.0,2.0,0.0,2.0,14.160518405250372
2013014036,,0.0,-6.907755278982137,0.0,187000.0,58.0,0.0,1.0,1.0,1.0,1.0,1.0,12.138869243416009
2013026759,,0.07386736703873921,-2.592037170464382,45000.0,609200.0,66.0,1.0,4.0,1.0,2.0,0.0,1.0,13.319903541498842
2013025277,2.0,0.13063966780198746,-2.0276868784441575,140000.0,1071650.0,28.0,0.0,3.0,1.0,3.0,1.0,2.0,13.884711007905327
2015026086,1.0,0.0,-6.907755278982137,0.0,75000.0,17.0,0.0,4.0,,1.0,0.0,0.0,11.225256725762893
2017038193,,0.0,-6.907755278982137,0.0,1400000.0,73.0,1.0,6.0,1.0,4.0,0.0,2.0,14.151983508870947
2015027009,,0.0,-6.907755278982137,0.0,103300.0,54.0,1.0,2.0,0.0,3.0,1.0,1.0,11.545402335602985
2015019648,1.0,0.0,-6.907755278982137,0.0,61000.0,34.0,0.0,2.0,1.0,1.0,0.0,1.0,11.0186455364637
2013000636,,0.0,-6.907755278982137,0.0,4154000.0,71.0,1.0,7.0,1.0,3.0,0.0,1.0,15.23958252414999
2015006232,0.0,0.0,-6.907755278982137,0.0,220.0,31.0,1.0,2.0,0.0,2.0,0.0,0.0,5.3981627015177525
2015028329,,0.37174721189591003,-0.9868548051884423,200000.0,538000.0,45.0,1.0,4.0,1.0,2.0,0.0,1.0,13.195615697878253
2017038199,,0.0,-6.907755278982137,0.0,202500.0,49.0,1.0,4.0,1.0,4.0,0.0,1.0,12.218500103788143
2013013796,,0.0,-6.907755278982137,0.0,378500.0,53.0,1.0,3.0,1.0,3.0,0.0,1.0,12.843973993864076
2017038201,1.0,0.0,-6.907755278982137,0.0,281500.0,40.0,1.0,3.0,1.0,3.0,1.0,1.0,12.547891278953442
2017038202,,0.0,-6.907755278982137,0.0,6880.0,44.0,0.0,1.0,1.0,3.0,0.0,0.0,8.83651926920248
2013008965,,0.0,-6.907755278982137,0.0,5812500.0,50.0,0.0,3.0,1.0,2.0,0.0,2.0,15.575521500920745
2013001234,,0.0,-6.907755278982137,0.0,2305800.0,71.0,0.0,1.0,1.0,3.0,0.0,1.0,14.650938679469855
2017038205,,0.24349858770819072,-1.4085457463285116,100000.0,410680.0,43.0,0.0,6.0,0.0,2.0,0.0,1.0,12.925572036395813
201106168,,0.0,-6.907755278982137,0.0,359700.0,63.0,0.0,2.0,1.0,3.0,0.0,2.0,12.793028409774374
2017038207,,0.07407407407407297,-2.5892799985344808,5000.0,67500.0,45.0,0.0,3.0,1.0,3.0,0.0,1.0,11.119897691565697
2013024361,,1.1238938053097147,0.11768863592061492,63500.0,56500.0,53.0,0.0,1.0,1.0,2.0,0.0,1.0,10.942013616092948
2015022442,,0.0,-6.907755278982137,0.0,53200.0,66.0,0.0,5.0,1.0,3.0,0.0,1.0,10.881832472145556
2017038210,,0.0,-6.907755278982137,0.0,964000.0,53.0,0.0,4.0,1.0,2.0,0.0,1.0,13.778847610936543
2013027609,,0.2518891687657418,-1.3748039543540846,50000.0,198500.0,46.0,0.0,3.0,1.0,3.0,1.0,2.0,12.198549416880068
2013006613,,0.0,-6.907755278982137,0.0,35950.0,63.0,0.0,2.0,1.0,1.0,0.0,1.0,10.489912179174006
2015001795,,0.0,-6.907755278982137,0.0,2520.0,67.0,0.0,3.0,0.0,1.0,0.0,0.0,7.83241092718792
2013013909,,0.0,-6.907755278982137,0.0,1278000.0,52.0,0.0,2.0,1.0,3.0,0.0,1.0,14.060807696391924
2015019970,,0.0,-6.907755278982137,0.0,300.0,83.0,0.0,1.0,1.0,4.0,0.0,1.0,5.707110264748875
201104141,,0.0,-6.907755278982137,0.0,243000.0,60.0,1.0,3.0,1.0,3.0,1.0,1.0,12.400820837540556
2015013830,,0.0,-6.907755278982137,0.0,10.0,67.0,1.0,1.0,0.0,4.0,0.0,1.0,2.3978952727983707
2013018998,,0.0,-6.907755278982137,0.0,10500.0,45.0,0.0,3.0,1.0,2.0,0.0,1.0,9.259225769705994
2015025514,,0.0,-6.907755278982137,0.0,1743000.0,51.0,1.0,4.0,1.0,2.0,0.0,1.0,14.37111889822546
2013000060,,0.0,-6.907755278982137,0.0,7931000.0,56.0,1.0,7.0,0.0,3.0,0.0,1.0,15.886289815152953
2017038221,,0.0,-6.907755278982137,0.0,5600.0,68.0,0.0,1.0,0.0,3.0,0.0,1.0,8.630700432209832
2013022473,,0.0,-6.907755278982137,0.0,6185.0,75.0,0.0,1.0,1.0,3.0,0.0,0.0,8.730043953245016
2015013794,,0.054951878298665,-2.8832632737659813,177000.0,3221000.0,71.0,1.0,2.0,1.0,2.0,0.0,1.0,14.985202738775877
2017038224,,0.0,-6.907755278982137,0.0,2000100.0,85.0,1.0,6.0,0.0,3.0,0.0,1.0,14.508708237249138
2017038225,,0.0,-6.907755278982137,0.0,69200.0,66.0,0.0,1.0,1.0,4.0,0.0,1.0,11.1447705923684
2013025253,,0.0,-6.907755278982137,0.0,82320.0,65.0,0.0,2.0,1.0,4.0,0.0,1.0,11.318381518150378
2015013882,,0.0,-6.907755278982137,0.0,12800.0,79.0,1.0,2.0,0.0,2.0,0.0,1.0,9.45727857185611
2013004968,,0.0,-6.907755278982137,0.0,203000.0,48.0,1.0,3.0,1.0,3.0,0.0,1.0,12.220966184120165
2015020194,1.0,0.0,-6.907755278982137,0.0,760000.0,35.0,1.0,4.0,1.0,1.0,1.0,2.0,13.541075028051122
2015021329,0.0,0.15079923595053754,-1.8851964472971905,75000.0,497350.0,38.0,1.0,6.0,1.0,3.0,0.0,2.0,13.117051293235019
2013027158,,0.0,-6.907755278982137,0.0,61350.0,49.0,1.0,2.0,1.0,3.0,0.0,1.0,11.024366749924715
2013027041,,0.18174933737220722,-1.6996398062290978,120000.0,660250.0,66.0,0.0,6.0,1.0,3.0,0.0,1.0,13.400375344736043
2013012335,,0.0,-6.907755278982137,0.0,212170.0,78.0,0.0,2.0,1.0,3.0,0.0,1.0,12.265147832297734
2013023304,,0.0,-6.907755278982137,0.0,245000.0,50.0,0.0,2.0,1.0,3.0,0.0,1.0,12.409017571151187
2013026357,,0.25100401606425676,-1.378310254834779,250000.0,996000.0,47.0,1.0,7.0,1.0,2.0,0.0,2.0,13.811503540582295
2015022934,,0.0,-6.907755278982137,0.0,53970.0,54.0,1.0,4.0,1.0,1.0,0.0,1.0,10.896202144253335
2017038237,1.0,0.11054421768707479,-2.1933341955110053,260000.0,2352000.0,26.0,1.0,7.0,0.0,2.0,1.0,2.0,14.670777013170632
2013004926,2.0,0.0,-6.907755278982137,0.0,2600000.0,40.0,1.0,3.0,1.0,2.0,1.0,2.0,14.77102238760702
2017038239,,0.7692307692307396,-0.26106510873590943,20000.0,26000.0,48.0,1.0,3.0,1.0,5.0,1.0,1.0,10.165890277802454
2017038240,,0.0,-6.907755278982137,0.0,4047010.0,45.0,0.0,6.0,1.0,2.0,0.0,1.0,15.213489141917071
2017038241,0.0,0.025454360331924854,-3.63233428239579,150000.0,5892900.0,34.0,0.0,7.0,1.0,2.0,0.0,1.0,15.589258964086198
2013024585,,1.310468773401179,0.27114771020616607,35000.0,26708.0,48.0,0.0,2.0,1.0,3.0,0.0,1.0,10.19275586624178
2017038243,,0.0,-6.907755278982137,0.0,205050.0,78.0,0.0,2.0,1.0,2.0,0.0,2.0,12.231014007667616
2017038244,,1.1626555051738143,0.15156634775065173,500000.0,430050.0,54.0,1.0,3.0,1.0,4.0,0.0,1.0,12.971659085287932
2017038245,,0.0,-6.907755278982137,0.0,725000.0,69.0,1.0,2.0,1.0,1.0,0.0,1.0,13.493928313146206
2017038246,,0.09813350081450796,-2.311287844171941,100000.0,1019020.0,62.0,0.0,3.0,1.0,2.0,0.0,2.0,13.834352920432158
2017038247,,0.0,-6.907755278982137,0.0,109000.0,54.0,1.0,3.0,1.0,2.0,0.0,1.0,11.599112335481124
201100632,,0.6305170239596454,-0.45963037958243247,250000.0,396500.0,50.0,1.0,3.0,1.0,4.0,1.0,1.0,12.890433842121956
2013021280,,0.0,-6.907755278982137,0.0,831000.0,53.0,1.0,3.0,1.0,2.0,0.0,1.0,13.630386277206295
2015004982,,0.0,-6.907755278982137,0.0,101020.0,55.0,0.0,2.0,1.0,4.0,0.0,2.0,11.523083695002944
2015017896,,0.46685567706223774,-0.7595954129697496,345800.0,740700.0,44.0,0.0,2.0,1.0,1.0,0.0,1.0,13.515352314074724
2013006554,,0.0,-6.907755278982137,0.0,71000.0,61.0,1.0,2.0,1.0,3.0,0.0,2.0,11.170449240431308
2013013290,,0.0,-6.907755278982137,0.0,1395000.0,64.0,0.0,2.0,1.0,3.0,0.0,1.0,14.148405690083225
2015030418,,0.0,-6.907755278982137,0.0,148480.0,47.0,1.0,4.0,1.0,3.0,0.0,0.0,11.90821228291114
2013024884,,0.0,-6.907755278982137,0.0,50400.0,51.0,0.0,1.0,1.0,2.0,0.0,2.0,10.827766295132466
2013011329,,0.8438818565400809,-0.1685584761454223,200000.0,237000.0,66.0,1.0,2.0,1.0,4.0,0.0,1.0,12.37581963951765
2017038257,,0.0,-6.907755278982137,0.0,76000.0,74.0,1.0,1.0,1.0,3.0,0.0,1.0,11.23850177707664
2017038258,,0.03476245654692931,-3.330856635652314,150000.0,4315000.0,49.0,1.0,4.0,1.0,2.0,1.0,1.0,15.277608114249349
2015026927,1.0,0.4816615112682278,-0.7284396758357418,1090000.0,2263000.0,28.0,1.0,6.0,1.0,1.0,0.0,2.0,14.632202366506872
2013021523,2.0,0.0,-6.907755278982137,0.0,5000.0,33.0,0.0,3.0,1.0,3.0,0.0,1.0,8.517393171418904
201104093,,0.0,-6.907755278982137,0.0,1088800.0,62.0,1.0,2.0,1.0,3.0,0.0,2.0,13.900587648761293
2017038262,,0.0,-6.907755278982137,0.0,4060000.0,69.0,1.0,3.0,1.0,2.0,0.0,2.0,15.216693777883304
2015020139,,0.5418585749119431,-0.610906444330768,60000.0,110730.0,51.0,0.0,3.0,1.0,3.0,0.0,3.0,11.614859115627624
2015032322,,0.0,-6.907755278982137,0.0,56170.0,79.0,1.0,2.0,0.0,4.0,0.0,1.0,10.936155888465745
2013021202,,0.0,-6.907755278982137,0.0,163550.0,77.0,1.0,3.0,1.0,3.0,0.0,1.0,12.004880147285961
2015009738,,0.0,-6.907755278982137,0.0,15720.0,72.0,1.0,2.0,1.0,4.0,0.0,1.0,9.662752677191515
2015017291,1.0,0.10526315789473681,-2.24183663983574,350000.0,3325000.0,16.0,1.0,3.0,,1.0,0.0,1.0,15.016980532823926
2013022368,,0.024096385542168645,-3.685031445517764,20000.0,830000.0,58.0,0.0,4.0,1.0,1.0,0.0,2.0,13.629182184591333
2015034494,,0.0,-6.907755278982137,0.0,415000.0,51.0,0.0,4.0,1.0,2.0,0.0,0.0,12.936036208848487
2015000310,,0.0,-6.907755278982137,0.0,3627400.0,56.0,0.0,4.0,1.0,1.0,0.0,1.0,15.104026971844972
2017038271,,0.0,-6.907755278982137,0.0,4601000.0,61.0,0.0,3.0,1.0,3.0,0.0,0.0,15.341784446481638
2017038272,,0.0,-6.907755278982137,0.0,6403500.0,66.0,0.0,5.0,1.0,3.0,0.0,1.0,15.672355430012848
2015013965,,0.0,-6.907755278982137,0.0,411255.0,64.0,1.0,1.0,1.0,4.0,0.0,1.0,12.926971170620945
2015008805,1.0,0.030303030303030287,-3.4640403713289794,49000.0,1617000.0,28.0,1.0,3.0,1.0,3.0,1.0,2.0,14.296083756988242
2013028050,,0.6740454214698735,-0.3929752993070703,88000.0,130555.0,71.0,1.0,2.0,1.0,4.0,0.0,1.0,11.779557532473701
2017038276,0.0,0.0,-6.907755278982137,0.0,306180.0,18.0,0.0,4.0,0.0,2.0,0.0,1.0,12.631931709333386
2013018861,,0.0,-6.907755278982137,0.0,20500.0,59.0,0.0,2.0,1.0,3.0,0.0,2.0,9.928228944424575
2017038278,,0.0,-6.907755278982137,0.0,26000.0,84.0,1.0,2.0,1.0,2.0,0.0,1.0,10.165890277802454
2013015081,,0.0,-6.907755278982137,0.0,177500.0,43.0,1.0,3.0,1.0,2.0,0.0,1.0,12.086731521684555
2015012911,,0.0,-6.907755278982137,0.0,379500.0,72.0,1.0,2.0,1.0,1.0,0.0,2.0,12.846612510860464
201103747,,0.0,-6.907755278982137,0.0,636000.0,78.0,1.0,7.0,1.0,3.0,0.0,1.0,13.362955414648066
2017038282,,0.05724917704307992,-2.843025314651924,40000.0,698700.0,47.0,1.0,4.0,1.0,2.0,1.0,1.0,13.456978175768944
2015027044,,0.0,-6.907755278982137,0.0,554000.0,43.0,1.0,3.0,1.0,2.0,1.0,1.0,13.224921770781943
2015013780,,0.0,-6.907755278982137,0.0,2435300.0,48.0,0.0,3.0,0.0,3.0,1.0,2.0,14.70558092082229
2013001116,,0.0,-6.907755278982137,0.0,12545200.0,55.0,1.0,3.0,1.0,2.0,0.0,3.0,16.344848759973953
2015007011,0.0,0.0,-6.907755278982137,0.0,221700.0,27.0,0.0,5.0,1.0,3.0,0.0,1.0,12.30908490619414
2015017297,,0.37688442211055184,-0.9731668917294586,150000.0,398000.0,64.0,1.0,2.0,1.0,4.0,0.0,1.0,12.894209796826232
2017038288,1.0,0.049338859285573224,-2.9889779497308946,25000.0,506700.0,27.0,0.0,6.0,1.0,3.0,0.0,1.0,13.135676365016424
2015009401,,0.2038439138031449,-1.5855069859351631,350000.0,1717000.0,72.0,1.0,4.0,0.0,5.0,1.0,2.0,14.356089722290625
2013014056,,0.0,-6.907755278982137,0.0,5850.0,77.0,1.0,1.0,0.0,4.0,0.0,1.0,8.674367865788236
2015006916,,0.0,-6.907755278982137,0.0,21000.0,82.0,1.0,3.0,1.0,2.0,0.0,1.0,9.952325334619427
2013012916,,0.10468463752944202,-2.2472957369768936,20000.0,191050.0,42.0,1.0,3.0,1.0,2.0,0.0,1.0,12.160295687093225
2015001628,,0.0,-6.907755278982137,0.0,1541400.0,59.0,1.0,6.0,1.0,2.0,0.0,0.0,14.248202301086685
2017038294,0.0,0.0,-6.907755278982137,0.0,11200.0,25.0,1.0,3.0,0.0,2.0,0.0,0.0,9.32375833901174
2017038295,,0.0,-6.907755278982137,0.0,1608000.0,46.0,1.0,4.0,1.0,3.0,1.0,1.0,14.290502350611403
2013006810,,0.0,-6.907755278982137,0.0,361880.0,49.0,0.0,3.0,1.0,3.0,0.0,1.0,12.799070707482826
2015029056,,0.0,-6.907755278982137,0.0,35900.0,65.0,1.0,4.0,1.0,1.0,0.0,1.0,10.488520429241627
2017038298,,0.6551899231789708,-0.4213050148989051,40000.0,61051.0,48.0,1.0,2.0,1.0,2.0,0.0,1.0,11.019481239035013
2013014748,,0.0,-6.907755278982137,0.0,579000.0,56.0,1.0,4.0,1.0,3.0,0.0,1.0,13.269059483669357
2015011133,,0.0,-6.907755278982137,0.0,5242700.0,78.0,1.0,3.0,1.0,3.0,0.0,2.0,15.472347381509644
2013000922,,0.0,-6.907755278982137,0.0,57800.0,73.0,0.0,3.0,1.0,2.0,0.0,1.0,10.96476135554887
2015011163,,0.0,-6.907755278982137,0.0,2730000.0,54.0,0.0,4.0,1.0,3.0,0.0,1.0,14.819812533461441
2013018476,,0.0,-6.907755278982137,0.0,205500.0,66.0,1.0,2.0,0.0,3.0,0.0,1.0,12.233206179086634
2013028135,,0.0,-6.907755278982137,0.0,416900.0,79.0,0.0,1.0,0.0,4.0,0.0,1.0,12.940604062522764
2013003649,,0.0,-6.907755278982137,0.0,45250.0,66.0,1.0,2.0,0.0,3.0,0.0,1.0,10.719980048331397
2017038306,,0.0,-6.907755278982137,0.0,138080.0,64.0,0.0,4.0,1.0,3.0,0.0,1.0,11.835595748469478
2015032972,,0.0,-6.907755278982137,0.0,1098300.0,81.0,1.0,5.0,0.0,5.0,0.0,2.0,13.909274998274066
2015023686,,0.26887280248190265,-1.3098045329060144,520000.0,1934000.0,55.0,0.0,6.0,1.0,2.0,0.0,2.0,14.475101472058325
201102633,1.0,0.11122645706658756,-2.1872365109581264,750000.0,6743000.0,39.0,0.0,6.0,1.0,3.0,0.0,2.0,15.72401563601865
2013026732,,0.0,-6.907755278982137,0.0,422400.0,64.0,1.0,6.0,1.0,2.0,0.0,1.0,12.953710378795629
2013011400,,0.0,-6.907755278982137,0.0,209105.0,72.0,1.0,2.0,1.0,2.0,0.0,1.0,12.25059657940964
2013004374,1.0,0.0,-6.907755278982137,0.0,1105000.0,27.0,0.0,6.0,1.0,2.0,0.0,1.0,13.915356797910956
2015022299,,0.0,-6.907755278982137,0.0,3003051.0,70.0,1.0,3.0,1.0,2.0,0.0,1.0,14.915139662832862
2015012566,,0.0,-6.907755278982137,0.0,0.0,49.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
2013012652,,0.0,-6.907755278982137,0.0,161600.0,53.0,0.0,2.0,1.0,1.0,0.0,1.0,11.992885613168797
2013022066,2.0,0.019665683382497502,-3.8792807620032868,10000.0,508500.0,26.0,0.0,6.0,0.0,2.0,0.0,2.0,13.139222461037157
2015008775,,0.0,-6.907755278982137,0.0,46500.0,53.0,1.0,3.0,1.0,2.0,1.0,1.0,10.747229096720554
2017038318,,0.0,-6.907755278982137,0.0,407830.0,73.0,1.0,3.0,0.0,3.0,0.0,1.0,12.91860815188901
2017038319,,0.0,-6.907755278982137,0.0,140300.0,71.0,1.0,2.0,0.0,3.0,0.0,1.0,11.8515453936489
2017038320,1.0,0.27146250424160073,-1.3002542734598566,80000.0,294700.0,39.0,1.0,2.0,1.0,2.0,1.0,1.0,12.593716562001331
2013023384,,0.0,-6.907755278982137,0.0,425800.0,56.0,0.0,2.0,1.0,3.0,0.0,1.0,12.961727379959191
2017038322,,0.0,-6.907755278982137,0.0,12800.0,81.0,0.0,2.0,1.0,4.0,0.0,0.0,9.45727857185611
2013015267,,0.0,-6.907755278982137,0.0,651000.0,42.0,1.0,3.0,1.0,1.0,1.0,1.0,13.386266457287837
2013020202,,0.0,-6.907755278982137,0.0,23000.0,46.0,1.0,3.0,1.0,3.0,0.0,1.0,10.043292972227004
2017038325,,0.0,-6.907755278982137,0.0,632000.0,51.0,0.0,4.0,1.0,3.0,1.0,1.0,13.356646255406224
2017038326,,0.0,-6.907755278982137,0.0,222150.0,87.0,0.0,1.0,1.0,2.0,0.0,1.0,12.311112609816899
2017038327,1.0,0.0,-6.907755278982137,0.0,503000.0,18.0,0.0,4.0,0.0,3.0,0.0,1.0,13.12834743715147
2017038328,,0.0,-6.907755278982137,0.0,3070000.0,78.0,0.0,5.0,1.0,3.0,0.0,1.0,14.937188445296226
201107690,,0.45374940296131155,-0.7880087744790794,570000.0,1256200.0,44.0,1.0,3.0,1.0,2.0,1.0,2.0,14.043602645053685
2017038330,,0.0,-6.907755278982137,0.0,25800.0,52.0,0.0,3.0,1.0,3.0,0.0,0.0,10.158168529848494
2017038331,4.0,0.17582417582417545,-1.732599397039839,80000.0,455000.0,26.0,1.0,7.0,0.0,2.0,1.0,0.0,13.02805489573287
2017038332,,0.0,-6.907755278982137,0.0,618000.0,66.0,1.0,4.0,1.0,3.0,0.0,1.0,13.334245354561496
2017038333,,0.0,-6.907755278982137,0.0,117500.0,58.0,1.0,4.0,1.0,3.0,0.0,1.0,11.674202123168433
2013013471,,0.0,-6.907755278982137,0.0,1066000.0,61.0,0.0,1.0,1.0,3.0,1.0,1.0,13.87942482179379
2015011139,,0.0,-6.907755278982137,0.0,3147300.0,61.0,0.0,2.0,1.0,2.0,0.0,1.0,14.962055818120296
2013011081,,0.0,-6.907755278982137,0.0,844000.0,43.0,0.0,3.0,1.0,3.0,1.0,2.0,13.645908958411516
2013008506,0.0,0.0,-6.907755278982137,0.0,3051000.0,33.0,1.0,7.0,1.0,2.0,0.0,1.0,14.930980291460143
2013024081,,0.0,-6.907755278982137,0.0,3000500.0,67.0,1.0,2.0,1.0,4.0,0.0,1.0,14.914289832689436
2017038339,,0.8928571428571138,-0.11220931203911935,27500.0,30800.0,43.0,0.0,3.0,1.0,4.0,0.0,1.0,10.335302435967074
2015031627,,0.0,-6.907755278982137,0.0,700000.0,47.0,0.0,3.0,1.0,1.0,0.0,1.0,13.45883704259595
201104041,,0.0,-6.907755278982137,0.0,194400.0,61.0,1.0,5.0,1.0,3.0,0.0,1.0,12.177678315028167
2017038342,,0.0,-6.907755278982137,0.0,213000.0,53.0,0.0,4.0,0.0,3.0,0.0,1.0,12.269052139516223
2013001525,,0.0,-6.907755278982137,0.0,1518500.0,58.0,1.0,4.0,1.0,3.0,0.0,1.0,14.23323422201234
2017038344,,0.0,-6.907755278982137,0.0,228300.0,51.0,1.0,3.0,1.0,2.0,0.0,1.0,12.338420212709783
2015005849,,0.0,-6.907755278982137,0.0,204700.0,63.0,1.0,3.0,0.0,4.0,0.0,1.0,12.2293056568353
2017038346,,11.15241635687525,2.4117458506950733,170000.0,7200.0,57.0,0.0,4.0,0.0,3.0,0.0,0.0,8.881975184248867
2017038347,,0.0,-6.907755278982137,0.0,8692130.0,63.0,0.0,3.0,1.0,3.0,0.0,2.0,15.977928691574844
2015014229,1.0,0.0,-6.907755278982137,0.0,3800.0,32.0,1.0,4.0,1.0,1.0,1.0,0.0,8.24301946898925
2013021348,,0.0,-6.907755278982137,0.0,3367500.0,68.0,1.0,7.0,1.0,3.0,1.0,2.0,15.029681484222811
2015012936,,0.0,-6.907755278982137,0.0,378650.0,65.0,1.0,2.0,1.0,1.0,0.0,1.0,12.844370215499792
201100812,,0.0,-6.907755278982137,0.0,64250.0,67.0,0.0,2.0,0.0,3.0,0.0,0.0,11.07055256683868
2017038352,,0.0,-6.907755278982137,0.0,63000.0,74.0,0.0,3.0,1.0,3.0,0.0,1.0,11.050905878263567
2013016584,0.0,0.0,-6.907755278982137,0.0,992000.0,37.0,1.0,7.0,0.0,2.0,1.0,1.0,13.807479394331018
2013003209,,0.0,-6.907755278982137,0.0,134020.0,61.0,0.0,2.0,1.0,1.0,0.0,1.0,11.805751783072225
201106030,,0.23342670401493712,-1.4506123027898363,25000.0,107100.0,49.0,0.0,4.0,1.0,4.0,0.0,1.0,11.581527593460411
2015006023,,0.0,-6.907755278982137,0.0,1003200.0,63.0,1.0,3.0,1.0,4.0,0.0,1.0,13.818706445670504
2017038357,,0.0,-6.907755278982137,0.0,21200.0,66.0,0.0,1.0,0.0,3.0,0.0,1.0,9.961803629358965
2013007146,0.0,1.0167193854496044,0.017564227329118907,90000.0,88520.0,37.0,1.0,3.0,0.0,3.0,0.0,1.0,11.390995090983237
2013019772,,0.0,-6.907755278982137,0.0,175300.0,49.0,0.0,3.0,1.0,2.0,0.0,1.0,12.074259775399616
2013009768,,0.0,-6.907755278982137,0.0,282500.0,62.0,1.0,3.0,1.0,2.0,0.0,0.0,12.551437369385376
2017038361,,0.0,-6.907755278982137,0.0,443000.0,81.0,0.0,6.0,0.0,2.0,0.0,1.0,13.001327306361068
2017038362,,0.41176470588235053,-0.8848775677860703,70000.0,170000.0,48.0,1.0,2.0,1.0,2.0,1.0,0.0,12.04355959836804
2013007370,,0.0,-6.907755278982137,0.0,38000.0,42.0,0.0,4.0,1.0,4.0,0.0,1.0,10.545367754151743
2015012638,,0.0,-6.907755278982137,0.0,928000.0,52.0,1.0,4.0,1.0,1.0,0.0,1.0,13.740788089353964
2013019990,,0.0,-6.907755278982137,0.0,539050.0,46.0,0.0,3.0,1.0,3.0,0.0,1.0,13.197565465081023
2013019998,,0.0,-6.907755278982137,0.0,733300.0,62.0,1.0,3.0,1.0,3.0,0.0,1.0,13.505311537779312
2017038367,,0.0,-6.907755278982137,0.0,38500.0,50.0,1.0,4.0,1.0,4.0,0.0,1.0,10.55843949396453
2015002772,,0.0,-6.907755278982137,0.0,85450.0,51.0,1.0,2.0,1.0,4.0,0.0,1.0,11.355698391225406
2013009820,,0.0,-6.907755278982137,0.0,109500.0,42.0,0.0,3.0,1.0,2.0,0.0,1.0,11.603688960617083
2013020904,,0.0,-6.907755278982137,0.0,1106500.0,65.0,1.0,2.0,1.0,1.0,0.0,1.0,13.916713342223398
2013025377,,0.0,-6.907755278982137,0.0,23500.0,51.0,1.0,2.0,1.0,4.0,0.0,1.0,10.064798252418377
2015014634,,0.0,-6.907755278982137,0.0,542000.0,77.0,1.0,2.0,1.0,2.0,0.0,1.0,13.20302312543853
2015032597,,0.1421800947867292,-1.9436520370033576,30000.0,211000.0,55.0,1.0,3.0,1.0,3.0,1.0,1.0,12.259618151783465
2017038374,,0.0,-6.907755278982137,0.0,208500.0,62.0,1.0,2.0,1.0,2.0,1.0,1.0,12.24769911637256
2017038375,1.0,0.0,-6.907755278982137,0.0,187000.0,35.0,1.0,5.0,1.0,3.0,1.0,1.0,12.138869243416009
2013015140,,0.0,-6.907755278982137,0.0,173500.0,61.0,0.0,1.0,0.0,2.0,0.0,1.0,12.063938642041201
2015028588,,0.15631105900742467,-1.8495301661926027,200000.0,1279500.0,53.0,0.0,3.0,1.0,2.0,1.0,2.0,14.06198071613697
2013022791,,0.0,-6.907755278982137,0.0,3000.0,42.0,1.0,3.0,1.0,3.0,0.0,1.0,8.006700845440367
2017038379,1.0,0.00920042199268873,-4.585326187715474,75000.0,8151800.0,25.0,1.0,7.0,1.0,2.0,0.0,1.0,15.9137494423993
2013013379,,0.3575941068491187,-1.0255641517188157,300000.0,838940.0,53.0,1.0,3.0,1.0,2.0,0.0,2.0,13.639895661164967
2015009102,1.0,0.06861063464837026,-2.664837926641999,20000.0,291500.0,29.0,0.0,3.0,1.0,3.0,0.0,2.0,12.582798715298532
2017038382,,0.0,-6.907755278982137,0.0,3062000.0,69.0,1.0,2.0,0.0,2.0,0.0,1.0,14.934579181783645
2015024219,,0.0,-6.907755278982137,0.0,2000.0,83.0,1.0,1.0,0.0,4.0,0.0,2.0,7.601402334583733
2013012168,,0.0,-6.907755278982137,0.0,9000.0,78.0,1.0,2.0,1.0,3.0,0.0,1.0,9.105090961257085
2015019122,,0.0,-6.907755278982137,0.0,1259000.0,74.0,0.0,7.0,1.0,1.0,0.0,1.0,14.045829107307345
201107881,,0.0,-6.907755278982137,0.0,47830.0,68.0,1.0,2.0,1.0,2.0,0.0,1.0,10.775429243836092
2015012992,,0.0,-6.907755278982137,0.0,412000.0,70.0,0.0,2.0,1.0,4.0,0.0,2.0,12.928781055513184
